CLASS_SPECIES,CLASS_KEY,KEY_COUNT,KEY_TEXT,TRIGGER_ID,CAMERA_SEQ_NO,TRIGGER_DATETIME
Fisher,FISHER_AMT,1,NA,SSWI000000016480891,67000,5-Jan-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016161809,28853,28-Dec-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000011255211,46138,18-Dec-18
Otter,OTTER_AMT,1,NA,SSWI000000020931380,83737,30-Oct-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000014846154,44342,2-Jun-19
Fisher,FISHER_AMT,1,NA,SSWI000000016922469,54281,1-Feb-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000019890615,30741,16-Sep-20
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000018264774,67040,2-Jun-20
Wolf,WOLF_AMT,1,NA,SSWI000000013916550,48301,21-Jul-19
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000011020800,28204,11-Nov-18
Wolf,WOLF_AMT,1,NA,SSWI000000023059152,84097,18-Aug-21
Deer,DEER_ADULT_UNKNOWN_AMT,2,NA,SSWI000000020364605,57185,11-Dec-19
Wolf,WOLF_AMT,1,NA,SSWI000000019138366,83312,12-Sep-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000006954005,32120,9-Aug-17
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000018804478,65813,17-Aug-20
Elk,ELK_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000019807653,63902,22-Oct-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019187685,50031,29-Aug-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365613,57185,16-Mar-20
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000018847964,45396,12-Aug-20
Coyote,COYOTE_AMT,1,NA,SSWI000000017711020,65150,6-May-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000010845290,42020,27-Oct-18
Wolf,WOLF_AMT,1,NA,SSWI000000016887639,50220,23-Mar-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016930812,32195,1-Apr-20
Raccoon,RACCOON_AMT,1,NA,SSWI000000007192595,25285,13-Sep-17
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000005446508,28204,12-May-17
Bear,BEAR_ADULT_AMT,1,NA,SSWI000000019325924,32189,30-Apr-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000006815186,33007,17-Sep-17
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000015542008,35633,23-Jun-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000011296267,48306,21-Dec-18
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000017531487,38602,28-Apr-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020481139,57180,6-Dec-20
Raccoon,RACCOON_AMT,1,NA,SSWI000000006089716,101,16-Nov-16
Wolf,WOLF_AMT,1,NA,SSWI000000012773356,33109,15-May-19
Wolf,WOLF_COLLAR_PRESENT,NA,Y,SSWI000000022204518,60041,2-Jun-21
Raccoon,RACCOON_AMT,1,NA,SSWI000000004683315,26709,6-Mar-17
Fisher,FISHER_AMT,1,NA,SSWI000000016875020,63251,3-Mar-20
Mink,MINK_AMT,1,NA,SSWI000000020931409,83737,11-Nov-20
Otter,OTTER_AMT,1,NA,SSWI000000021524079,82844,6-May-21
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000013550447,63902,29-Jun-19
Fisher,FISHER_AMT,1,NA,SSWI000000021096090,67198,17-Mar-21
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020280663,42084,12-May-20
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000013871544,63902,10-Jul-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000021593868,34618,10-May-21
Wolf,WOLF_COLLAR_PRESENT,NA,Y,SSWI000000017342134,43523,15-Apr-20
Fisher,FISHER_AMT,1,NA,SSWI000000007377101,23410,8-Oct-17
Snowshoe Hare,SNOWSHOEHARE_AMT,1,NA,SSWI000000020301239,43103,28-Jun-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020163224,42940,21-Jul-20
Wolf,WOLF_AMT,1,NA,SSWI000000017176436,32184,26-Apr-20
Fisher,FISHER_AMT,1,NA,SSWI000000017047707,46743,25-Apr-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000017940273,65838,21-May-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000020853184,83301,23-Feb-21
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000019807690,63902,22-Oct-20
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000019122366,63902,9-Sep-20
Wolf,WOLF_AMT,1,NA,SSWI000000016460185,43496,21-Jan-20
Weasel,WEASEL_AMT,1,NA,SSWI000000020133724,80546,8-Oct-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000008846545,33548,6-May-18
Bear,BEAR_ADULT_AMT,1,NA,SSWI000000020299955,32164,24-May-19
Wolf,WOLF_AMT,1,NA,SSWI000000018270112,61758,15-Jul-20
Wolf,WOLF_AMT,1,NA,SSWI000000019768221,61749,16-Oct-20
Otter,OTTER_YOUNG_PRESENT,NA,Y,SSWI000000022450985,84220,28-May-21
Fisher,FISHER_AMT,1,NA,SSWI000000006814535,7173,4-Oct-17
Mink,MINK_AMT,1,NA,SSWI000000021129734,45701,3-Apr-21
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000018612935,53989,4-Jul-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020364955,57185,5-Jan-20
Wolf,WOLF_AMT,1,NA,SSWI000000016614096,44337,17-Oct-19
Coyote,COYOTE_AMT,1,NA,SSWI000000017971359,63301,10-Jan-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020366171,57185,12-May-20
Elk,ELK_CALF_AMT,1,NA,SSWI000000009432629,37111,23-Jun-18
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019122251,63902,31-Aug-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020344688,23417,28-Oct-20
Otter,OTTER_AMT,2,NA,SSWI000000022351160,58677,15-Jun-21
Fisher,FISHER_AMT,1,NA,SSWI000000020668387,85389,19-Jan-21
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000006442796,7231,14-Apr-17
Fisher,FISHER_AMT,1,NA,SSWI000000014703241,66123,1-Sep-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016486376,66128,7-Feb-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000005704776,29946,4-Jun-17
Raccoon,RACCOON_AMT,1,NA,SSWI000000015194034,52456,29-Sep-19
Turkey,TURKEY_AMT,2,NA,SSWI000000020365431,57185,31-Jan-20
Wolf,WOLF_AMT,1,NA,SSWI000000018112291,45871,18-Apr-20
Wolf,WOLF_AMT,1,NA,SSWI000000020677983,49123,9-Jan-21
Otter,OTTER_AMT,1,NA,SSWI000000017236001,60101,1-May-20
Elk,ELK_ADULT_ANTLERLESS_AMT,3,NA,SSWI000000020143748,63902,24-Nov-20
Wolf,WOLF_AMT,1,NA,SSWI000000018748672,65831,24-Jun-20
Mink,MINK_AMT,1,NA,SSWI000000020952862,57342,10-Mar-21
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000011020775,28204,11-Nov-18
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000009259058,31900,3-May-18
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019807615,63902,22-Oct-20
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000020299401,32178,24-Nov-19
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000018770935,63902,12-Aug-20
"Fox, Red",FOXRED_AMT,1,NA,SSWI000000017202143,34621,17-Mar-20
Wolf,WOLF_AMT,1,NA,SSWI000000017970170,63302,12-May-20
Coyote,COYOTE_AMT,1,NA,SSWI000000020162554,42940,1-Mar-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000017386900,63902,13-May-20
Fisher,FISHER_AMT,1,NA,SSWI000000016505890,48771,17-Dec-19
Otter,OTTER_AMT,3,NA,SSWI000000020451257,45728,22-Oct-20
Raccoon,RACCOON_AMT,1,NA,SSWI000000022432102,90617,21-Jun-21
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000021396104,33004,18-Apr-21
Elk,ELK_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000016525015,65122,29-Oct-19
Fisher,FISHER_AMT,1,NA,SSWI000000020947950,73673,25-Feb-21
Wolf,WOLF_AMT,2,NA,SSWI000000016481192,67024,30-Dec-19
Deer,DEER_FAWN_AMT,1,NA,SSWI000000019828053,77071,31-Jul-20
Snowshoe Hare,SNOWSHOEHARE_AMT,1,NA,SSWI000000019307834,7206,14-Sep-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365925,57185,15-Apr-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000012505531,97,21-Mar-19
Fisher,FISHER_AMT,1,NA,SSWI000000012619702,45426,30-Jan-19
Wolf,WOLF_AMT,3,NA,SSWI000000017531547,38602,9-May-20
Otter,OTTER_AMT,2,NA,SSWI000000022805338,82247,1-May-21
Wolf,WOLF_AMT,1,NA,SSWI000000021314490,31327,28-Nov-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000018329286,32500,1-May-20
Fisher,FISHER_AMT,1,NA,SSWI000000013326500,32545,24-Jun-19
Wolf,WOLF_AMT,1,NA,SSWI000000011431818,54977,16-Dec-18
Otter,OTTER_AMT,1,NA,SSWI000000017030377,31909,27-Apr-20
"Grouse, Ruffed",GROUSE_AMT,2,NA,SSWI000000018420830,32183,6-Jan-20
Fisher,FISHER_AMT,1,NA,SSWI000000011237814,33006,29-Nov-18
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016161613,28853,27-Dec-19
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000019826669,77072,2-Nov-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000018903381,35564,18-Aug-20
Fisher,FISHER_AMT,1,NA,SSWI000000015850490,26685,5-Nov-19
Wolf,WOLF_AMT,1,NA,SSWI000000010392326,33007,16-Sep-18
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000014972603,43852,4-Sep-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019326194,32189,13-Jun-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000012251002,41600,8-Apr-19
Deer,DEER_FAWN_AMT,1,NA,SSWI000000019272287,52454,10-Aug-20
Fisher,FISHER_AMT,1,NA,SSWI000000017118327,50640,20-Apr-20
Deer,DEER_FAWN_AMT,2,NA,SSWI000000020162365,42940,18-Nov-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000015081467,37106,5-May-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000019849190,73672,28-Oct-20
Raccoon,RACCOON_AMT,1,NA,SSWI000000014161140,31326,28-Jul-19
Mink,MINK_AMT,1,NA,SSWI000000020931446,83737,27-Nov-20
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000019807284,63902,25-Sep-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000021102182,34628,17-Mar-21
Fisher,FISHER_AMT,1,NA,SSWI000000007192669,25285,8-Oct-17
Fisher,FISHER_AMT,1,NA,SSWI000000016962416,55621,9-Apr-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000017091570,65734,15-Mar-20
Wolf,WOLF_AMT,1,NA,SSWI000000015060837,63902,14-Sep-19
Mink,MINK_AMT,1,NA,SSWI000000018208524,65740,27-Mar-20
Fisher,FISHER_AMT,1,NA,SSWI000000016716450,46271,3-Mar-20
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000019828231,77071,23-Oct-20
Otter,OTTER_AMT,2,NA,SSWI000000017311343,30744,28-Apr-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019122393,63902,10-Sep-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000008009391,7132,25-Oct-17
Coyote,COYOTE_AMT,1,NA,SSWI000000019826620,77072,4-Oct-20
Fisher,FISHER_AMT,1,NA,SSWI000000020324923,35623,18-Nov-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000015702661,58667,16-Nov-19
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000020491655,42946,23-Nov-20
Wolf,WOLF_AMT,1,NA,SSWI000000015939330,65137,8-Dec-19
Deer,DEER_FAWN_AMT,1,NA,SSWI000000018264906,67040,2-Jul-20
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000013458418,39006,24-Jun-19
Wolf,WOLF_YOUNG_PRESENT,NA,Y,SSWI000000018270123,61758,15-Jul-20
Weasel,WEASEL_AMT,1,NA,SSWI000000008388599,30753,20-Apr-18
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000017386608,63902,19-Apr-20
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000019159268,43104,9-Nov-19
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000009432562,37111,7-Jun-18
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000009020833,37112,24-Apr-18
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000020344699,23417,31-Oct-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020491657,42946,23-Nov-20
Coyote,COYOTE_AMT,1,NA,SSWI000000019068024,31327,28-Jun-20
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000020364824,57185,15-Dec-19
Wolf,WOLF_AMT,1,NA,SSWI000000016738919,61758,9-Mar-20
Mink,MINK_AMT,1,NA,SSWI000000020492863,55085,19-Sep-20
Coyote,COYOTE_AMT,1,NA,SSWI000000021116908,52450,17-Mar-21
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020366033,57185,25-Apr-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000020360905,55598,8-Dec-20
Wolf,WOLF_AMT,1,NA,SSWI000000021172557,82282,1-Feb-21
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000012877050,35627,27-Nov-18
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000014776898,62344,8-Sep-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020491700,42946,9-Dec-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020162802,42940,17-Apr-20
Mink,MINK_AMT,1,NA,SSWI000000015761787,50229,3-Oct-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020364252,57185,3-Oct-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020481187,57180,16-Dec-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020794160,45423,24-Jan-21
Snowshoe Hare,SNOWSHOEHARE_AMT,1,NA,SSWI000000017077374,54978,5-Feb-20
Wolf,WOLF_AMT,1,NA,SSWI000000021472130,32441,10-Feb-21
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000015592169,7100,12-Nov-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365682,57185,21-Mar-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000019828047,77071,31-Jul-20
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000020162941,42940,11-May-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020162377,42940,18-Nov-19
Otter,OTTER_AMT,1,NA,SSWI000000017539493,57423,25-Apr-20
Fisher,FISHER_AMT,1,NA,SSWI000000020529551,39900,3-Jan-21
Otter,OTTER_AMT,5,NA,SSWI000000018143967,60101,31-May-20
Fisher,FISHER_AMT,1,NA,SSWI000000020809116,50028,24-Feb-21
Mink,MINK_AMT,1,NA,SSWI000000016253902,26729,23-Jan-20
Mink,MINK_AMT,1,NA,SSWI000000015639995,43488,4-Oct-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000022185348,7233,16-Apr-21
Otter,OTTER_AMT,3,NA,SSWI000000022303751,85412,3-Jul-21
Mink,MINK_AMT,1,NA,SSWI000000015046114,67030,26-Sep-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365412,57185,29-Jan-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000008534247,28208,22-Mar-18
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019807550,63902,18-Oct-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365123,57185,20-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000017961863,38811,3-May-20
Elk,ELK_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000013550478,63902,30-Jun-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016782816,42964,7-Mar-20
Wolf,WOLF_COLLAR_PRESENT,NA,Y,SSWI000000017069661,28204,4-Apr-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016160517,28853,13-Dec-19
"Fox, Red",FOXRED_AMT,1,NA,SSWI000000016814290,65127,21-Feb-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000017290330,43150,24-Feb-20
Otter,OTTER_AMT,1,NA,SSWI000000019139512,60101,22-Sep-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000006442797,7231,14-Apr-17
Wolf,WOLF_AMT,2,NA,SSWI000000016738952,61758,12-Mar-20
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000016342988,43147,26-Jan-20
Fisher,FISHER_AMT,1,NA,SSWI000000015781793,46271,24-Nov-19
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000018264866,67040,20-Jun-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000018832516,52442,20-Aug-20
Snowshoe Hare,SNOWSHOEHARE_AMT,1,NA,SSWI000000019306586,7206,6-Apr-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365844,57185,5-Apr-20
Fisher,FISHER_AMT,1,NA,SSWI000000022599320,82281,30-Jul-21
Fisher,FISHER_AMT,1,NA,SSWI000000015971923,67038,5-Dec-19
Wolf,WOLF_AMT,1,NA,SSWI000000012561958,43493,11-Apr-19
"Grouse, Ruffed",GROUSE_AMT,3,NA,SSWI000000012327490,31403,28-Oct-18
Deer,DEER_ADULT_UNKNOWN_AMT,3,NA,SSWI000000018945983,67231,1-Aug-20
Opossum,OPOSSUM_AMT,1,NA,SSWI000000016424937,53963,14-Dec-19
Coyote,COYOTE_AMT,1,NA,SSWI000000020961908,53965,6-Mar-21
Mink,MINK_AMT,1,NA,SSWI000000019099596,58343,9-Jul-20
Fisher,FISHER_AMT,1,NA,SSWI000000007657108,41600,19-Jan-18
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000019953056,65144,9-Sep-20
Wolf,WOLF_AMT,2,NA,SSWI000000014844704,48750,23-Aug-19
Otter,OTTER_AMT,1,NA,SSWI000000021636267,45728,20-Apr-21
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000015808989,63902,16-Nov-19
Wolf,WOLF_AMT,1,NA,SSWI000000017409028,60079,27-Apr-20
Wolf,WOLF_AMT,1,NA,SSWI000000020126287,69946,4-Nov-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000019305594,83301,17-Sep-20
Fisher,FISHER_AMT,1,NA,SSWI000000020637228,45843,7-Jan-21
Mink,MINK_AMT,1,NA,SSWI000000016091835,53989,26-Dec-19
Fisher,FISHER_AMT,1,NA,SSWI000000012541452,43462,28-Mar-19
Wolf,WOLF_AMT,2,NA,SSWI000000017672201,61758,12-Jun-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000013476519,29488,8-Apr-19
Elk,ELK_ADULT_ANTLERED_AMT,1,NA,SSWI000000006776092,28820,15-Jul-17
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020299095,32178,15-Apr-20
Wolf,WOLF_AMT,1,NA,SSWI000000019116870,55611,26-Jul-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020396061,58708,6-Oct-20
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000010465923,33006,26-Sep-18
Fisher,FISHER_AMT,1,NA,SSWI000000014263558,34602,14-Apr-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365973,57185,21-Apr-20
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000008605521,35627,6-Apr-18
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020162520,42940,11-Feb-20
Weasel,WEASEL_AMT,1,NA,SSWI000000020909375,42953,5-Jan-21
Elk,ELK_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000018264525,67040,6-May-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000017497977,44348,15-May-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000009069063,29488,5-May-18
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000019828125,77071,4-Sep-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000003968669,26713,1-Nov-16
Porcupine,PORCUPINE_AMT,1,NA,SSWI000000018625708,32184,20-May-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000007107037,50220,27-Sep-17
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000018118570,58286,15-Jul-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020162714,42940,23-Mar-20
Mink,MINK_AMT,1,NA,SSWI000000016681861,62344,6-Mar-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365399,57185,29-Jan-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000008303067,74,27-Apr-18
Raccoon,RACCOON_AMT,3,NA,SSWI000000003558277,23375,7-Jul-16
Coyote,COYOTE_AMT,1,NA,SSWI000000016160795,28853,15-Dec-19
Snowshoe Hare,SNOWSHOEHARE_AMT,1,NA,SSWI000000020302035,43103,19-Apr-20
Otter,OTTER_AMT,3,NA,SSWI000000023523781,55611,1-Sep-21
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000021313218,46969,14-Apr-21
Mink,MINK_AMT,1,NA,SSWI000000012332676,46442,26-Mar-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000019658932,53516,19-Aug-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000012506032,97,31-Mar-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000017560274,33106,11-Apr-20
Wolf,WOLF_AMT,1,NA,SSWI000000018250845,35656,18-Mar-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365117,57185,20-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000017003345,63804,8-Mar-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000004880131,23410,8-Apr-17
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365741,57185,23-Mar-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000019207301,23395,23-Sep-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000017386857,63902,11-May-20
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000017531361,38602,15-Mar-20
Fisher,FISHER_AMT,1,NA,SSWI000000007352418,34658,12-Dec-17
Mink,MINK_AMT,1,NA,SSWI000000021826272,57342,10-Jun-21
Fisher,FISHER_AMT,1,NA,SSWI000000011573018,32140,5-Jan-19
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000020467727,50259,2-Oct-20
Elk,ELK_ADULT_UNKNOWN_AMT,2,NA,SSWI000000012925067,37111,7-Apr-19
Wolf,WOLF_AMT,1,NA,SSWI000000017714885,55586,26-Nov-19
Fisher,FISHER_AMT,1,NA,SSWI000000018940775,54052,9-Sep-20
Otter,OTTER_AMT,1,NA,SSWI000000021538981,57342,3-Apr-21
Wolf,WOLF_AMT,2,NA,SSWI000000018270120,61758,15-Jul-20
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000006489319,28204,12-Aug-17
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020297585,32517,18-Jun-18
Coyote,COYOTE_AMT,1,NA,SSWI000000016162136,28853,3-Jan-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016649267,61723,11-Mar-20
Elk,ELK_ADULT_UNKNOWN_AMT,2,NA,SSWI000000017386990,63902,19-May-20
Deer,DEER_FAWN_AMT,1,NA,SSWI000000018613228,53989,10-Jul-20
Mink,MINK_AMT,1,NA,SSWI000000019291176,77063,2-Oct-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019159009,43104,17-Aug-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000014006591,33548,23-Apr-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000020944555,49226,30-Jan-21
Mink,MINK_AMT,1,NA,SSWI000000017030276,31909,29-Mar-20
Mink,MINK_AMT,1,NA,SSWI000000017589383,43521,25-Mar-20
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000020364991,57185,8-Jan-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020094669,81377,10-Nov-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019122544,63902,23-Sep-20
Wolf,WOLF_AMT,1,NA,SSWI000000012172839,23226,6-Jan-19
Fisher,FISHER_AMT,1,NA,SSWI000000011207060,48367,27-Nov-18
Wolf,WOLF_AMT,1,NA,SSWI000000019820143,63343,10-Oct-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000019326713,32189,27-Oct-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000006611131,32545,13-Aug-17
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000017290618,43150,4-Mar-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020163175,42940,10-Jul-20
Wolf,WOLF_AMT,2,NA,SSWI000000016766556,60041,8-Mar-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000017124227,32193,28-Feb-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020467734,50259,2-Oct-20
Wolf,WOLF_AMT,1,NA,SSWI000000018074394,45716,29-Apr-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000014205129,32545,27-Jul-19
